#Bump,Camber,Caster,Toe,SteerAngle,SteerRack 
-0.35,0.005826304906868226,0.005129790173359448,-0.03398294608344265,-0.016446563593816684,0.0
-0.3475,0.005828775214389121,0.005128765367608546,-0.033989150064010445,-0.017677517783122394,0.0
-0.345,0.005826330272178902,0.005129756218045162,-0.033982925146597474,-0.016322673994733115,0.0
-0.34249999999999997,0.005828822008999182,0.005128713156389179,-0.03398905088106622,-0.01739587819564528,0.0
-0.33999999999999997,0.0058263698050504365,0.005129701999055153,-0.0339827480921816,-0.016051321921938276,0.0
-0.33749999999999997,0.005828836281428888,0.005128679698466178,-0.033988869116556124,-0.017118284140620558,0.0
-0.33499999999999996,0.005826316978861517,0.00512966132618382,-0.03398253483175363,-0.0157925076843649,0.0
-0.33249999999999996,0.005828711758709831,0.0051286599163446675,-0.03398865805692781,-0.016851356652508486,0.0
-0.32999999999999996,0.005826111558730124,0.0051296290406874275,-0.03398229944380947,-0.015539390039456199,0.0
-0.32749999999999996,0.005828445520281868,0.005128644511957066,-0.03398843516314282,-0.016587983847674972,0.0
-0.32499999999999996,0.005825789690582985,0.005129596844816244,-0.033982060597669554,-0.01528739613775558,0.0
-0.32249999999999995,0.005828083154066025,0.005128630962522351,-0.03398817962797277,-0.016316990344483903,0.0
-0.31999999999999995,0.005825399662502461,0.005129567219314471,-0.033981762781135974,-0.01501978735810215,0.0
-0.31749999999999995,0.005827704271614842,0.0051286084402596705,-0.033987909798828625,-0.01603399171255262,0.0
-0.31499999999999995,0.005825030563735682,0.005129522114669084,-0.03398148770633521,-0.014745943701524327,0.0
-0.31249999999999994,0.00582736034430901,0.0051285728801188655,-0.03398765874714463,-0.01574535052142351,0.0
-0.30999999999999994,0.005824707500295445,0.0051294681389921284,-0.033981231442862136,-0.014470498317373915,0.0
-0.30749999999999994,0.005827068571797599,0.005128531877468133,-0.03398742577733929,-0.015457985049509949,0.0
-0.30499999999999994,0.005824438747412125,0.0051294118647166554,-0.033980993481772734,-0.014199523934442064,0.0
-0.30249999999999994,0.005826829216733684,0.005128490920008898,-0.03398721008950435,-0.015176901243129275,0.0
-0.29999999999999993,0.005824218228448658,0.005129357417551692,-0.03398077240770381,-0.013936555355379443,0.0
-0.29749999999999993,0.0058266318153098375,0.0051284530455642475,-0.03398701001557956,-0.014904533509564603,0.0
-0.29499999999999993,0.005824032839222153,0.00512930670623897,-0.033980566243715676,-0.013682843623258716,0.0
-0.2924999999999999,0.005826462198567899,0.005128419334864612,-0.033986823592472785,-0.01464134161369196,0.0
-0.2899999999999999,0.005823868514148529,0.005129260067504517,-0.033980372987959015,-0.013438105664085065,0.0
-0.2874999999999999,0.005826307324521038,0.005128389630032654,-0.03398664896308409,-0.014386602577825775,0.0
-0.2849999999999999,0.005823713782273494,0.00512921696892791,-0.03398019086846299,-0.013201266569638914,0.0
-0.2824999999999999,0.00582615763941757,0.0051283631894122545,-0.03398648451563593,-0.01413907986399717,0.0
-0.2799999999999999,0.005823561091005189,0.0051291765626717495,-0.03398001838252379,-0.012971006817780595,0.0
-0.2774999999999999,0.0058260075554457495,0.005128339143617315,-0.033986328867355274,-0.013897464500789,0.0
-0.2749999999999999,0.005823406635813761,0.005129138025347217,-0.03397985423443941,-0.01274608016910994,0.0
-0.2724999999999999,0.005825846793280862,0.005128319417201758,-0.03398615595299727,-0.013656299841630979,0.0
-0.2699999999999999,0.005823237472599108,0.005129104412209751,-0.0339796502956862,-0.012516222774850656,0.0
-0.2674999999999999,0.005825685884912663,0.0051282982905786366,-0.03398597114430045,-0.013412029339448921,0.0
-0.2649999999999999,0.005823076610816271,0.005129065133105633,-0.0339794578793828,-0.012285692671538862,0.0
-0.2624999999999999,0.005825530046642659,0.005128272693694723,-0.033985794483991257,-0.013167029345375664,0.0
-0.2599999999999999,0.005822919578289309,0.005129022854837113,-0.033979272999353084,-0.01205571605022482,0.0
-0.2574999999999999,0.005825377417299205,0.005128245560764092,-0.033985625154136265,-0.012923767831647677,0.0
-0.2549999999999999,0.005822765635237259,0.005128979995581943,-0.03397909584947224,-0.011828538659999754,0.0
-0.2524999999999999,0.0058252276751091635,0.005128218764583334,-0.03398546358924407,-0.012684039624312624,0.0
-0.2499999999999999,0.0058226146439926815,0.0051289379522623454,-0.033978926810411,-0.011605486346883782,0.0
-0.2474999999999999,0.005825080747443117,0.005128193297212277,-0.0339853100094617,-0.012448746465149567,0.0
-0.24499999999999988,0.005822466574376365,0.005128897382731499,-0.033978765913841705,-0.011387091952377155,0.0
-0.24249999999999988,0.005824936623103588,0.005128169543470944,-0.033985164257579796,-0.012218117072287857,0.0
