#Bump,Camber,Caster,Toe,SteerAngle,SteerRack 
-0.3475,-1.6714242236414595e-05,1.2124984644446403e-05,-0.0001304661485177816,-0.005590058635359245,0.0
-0.345,-7.241718644212964e-06,1.15276689241952e-05,-0.00032240776561123915,-0.006566058638296064,0.0
-0.34249999999999997,-2.4405592626752936e-05,2.2629402020440283e-05,-0.00044890179547183833,-0.005404428655360282,0.0
-0.33999999999999997,-1.5250250052517513e-05,2.118477854115316e-05,-0.0006369354623942604,-0.006372261055563019,0.0
-0.33749999999999997,-3.25977886046805e-05,3.153728102941051e-05,-0.000759420751395731,-0.005253601219708609,0.0
-0.33499999999999996,-2.34404418657565e-05,2.9747901151704712e-05,-0.0009436567981886379,-0.006235834980320864,0.0
-0.33249999999999996,-4.069275692313952e-05,3.984017696389179e-05,-0.0010622682287446876,-0.00515568206588385,0.0
-0.32999999999999996,-3.131426253446352e-05,3.8138253806546357e-05,-0.001242879792270094,-0.006145999029780606,0.0
-0.32749999999999996,-4.830584205521034e-05,4.829157881163084e-05,-0.0013577922103747886,-0.0050926629769164015,0.0
-0.32499999999999996,-3.859281267393127e-05,4.688906352263353e-05,-0.0015349489443490078,-0.006079679219284008,0.0
-0.32249999999999995,-5.5251292635828435e-05,5.721334083606941e-05,-0.0016463219959087845,-0.005042862618276574,0.0
-0.31999999999999995,-4.517251335830449e-05,5.613273272139969e-05,-0.0018201597975417017,-0.006017229656329754,0.0
-0.31749999999999995,-6.14968778236135e-05,6.658939569433003e-05,-0.0019281153637769836,-0.004990764649400803,0.0
-0.31499999999999995,-5.107960428041986e-05,6.57454826228265e-05,-0.002098729160288987,-0.005947101772740231,0.0
-0.31249999999999994,-6.711496191657692e-05,7.622751679105799e-05,-0.00220334952848272,-0.004928703346859442,0.0
-0.30999999999999994,-5.641858379453257e-05,7.550081534666714e-05,-0.0023707991156984402,-0.00586507112588089,0.0
-0.30749999999999994,-7.222986983932775e-05,8.589247938224825e-05,-0.0024721354576278973,-0.004855020680409585,0.0
-0.30499999999999994,-6.133071364760692e-05,8.517471687124444e-05,-0.002636457014710215,-0.005771618415971295,0.0
-0.30249999999999994,-7.699575895879994e-05,9.53827307036015e-05,-0.0027345422960845913,-0.004771423747879912,0.0
-0.29999999999999993,-6.595996571171037e-05,9.459671291828597e-05,-0.00289576016413977,-0.005669457174004927,0.0
-0.29749999999999993,-8.153106369571473e-05,0.00010456112538505763,-0.0029906186825982718,-0.004680918752827511,0.0
-0.29499999999999993,-7.039920218835071e-05,0.00010366308039419612,-0.003148752980681272,-0.005561738904908657,0.0
-0.2924999999999999,-8.590440234114885e-05,0.00011335388020223271,-0.003240407364838516,-0.004586396028518391,0.0
-0.2899999999999999,-7.469528121462222e-05,0.00011232631552469396,-0.003395479581390863,-0.005451099772346737,0.0
-0.2874999999999999,-9.014390024780514e-05,0.000121734752854418,-0.003483955512899429,-0.004490058614416543,0.0
-0.2849999999999999,-7.886109339314545e-05,0.00012057702674397273,-0.0036359919485894295,-0.005339376399221418,0.0
-0.2824999999999999,-9.425063932721591e-05,0.0001297066905752503,-0.003721320836275007,-0.004393333854627971,0.0
-0.2799999999999999,-8.288927316207198e-05,0.00012842683055000245,-0.003870354322953815,-0.005227669164979568,0.0
-0.2774999999999999,-9.821175175797113e-05,0.00013728676153946436,-0.003952574444478737,-0.004297017437916553,0.0
-0.2749999999999999,-8.676403039543581e-05,0.00013589579368162083,-0.004098644848857296,-0.005116541932025654,0.0
-0.2724999999999999,-0.00010201058401880534,0.00014449614853208686,-0.004177801449237257,-0.0042014829110249225,0.0
-0.2699999999999999,-9.046945229060862e-05,0.00014300488816370205,-0.004320955375321822,-0.005006231447854081,0.0
-0.2674999999999999,-0.00010563309875363225,0.00015135476235057012,-0.004397100105664034,-0.004106867402982821,0.0
-0.2649999999999999,-9.399410994576684e-05,0.00014977244702375864,-0.004537390103786791,-0.004896808995180232,0.0
-0.2624999999999999,-0.00010907086625092983,0.0001578791596753011,-0.0046105800688521215,-0.0040132008794977105,0.0
-0.2599999999999999,-9.733268092574759e-05,0.00015621320848742084,-0.004748063558640732,-0.004788281477572311,0.0
-0.2574999999999999,-0.00011232157617401387,0.0001640823921677392,-0.0048183601514144355,-0.003920479219417376,0.0
-0.2549999999999999,-0.00010048561404887144,0.00016233870747373272,-0.0049530982056999115,-0.004680641964028239,0.0
-0.2524999999999999,-0.00011538809685137844,0.00016997472122451472,-0.005020565859136822,-0.0038286956496293243,0.0
-0.2499999999999999,-0.00010345779915742038,0.00016815814729720824,-0.005152621956663328,-0.004573886767814761,0.0
-0.2474999999999999,-0.00011827693275113678,0.0001755645249881808,-0.005217326916212654,-0.0037378475958937435,0.0
-0.24499999999999988,-0.00010625695704786187,0.00017367925890799063,-0.00534676575275756,-0.004468015248347794,0.0
-0.24249999999999988,-0.000120996656723084,0.0001808590614168542,-0.005408774939053261,-0.0036479325213191775,0.0
-0.23999999999999988,-0.00010889218830802469,0.00017890894066303797,-0.005535661359924771,-0.004363023632389288,0.0
-0.23749999999999988,-0.00012355662361577087,0.00018586497879671525,-0.005595041379705001,-0.003558941613054992,0.0
-0.23499999999999988,-0.00011137287778218063,0.00018385364449986067,-0.005719439475684293,-0.004258899275595672,0.0
-0.23249999999999987,-0.0001259660727728762,0.0001905885918124564,-0.00577625581231003,-0.00347085553310859,0.0
-0.22999999999999987,-0.00011370798735722773,0.00018851955848231628,-0.005898228208977246,-0.004155618057141684,0.0
-0.22749999999999987,-0.00012823359736392593,0.00019503599037152752,-0.005952544611160142,-0.0033836435559194164,0.0
-0.22499999999999987,-0.00011590568131628351,0.00019291266032211155,-0.0060721519582196464,-0.00405314505683195,0.0
-0.22249999999999986,-0.0001303669013287157,0.00019921305392494264,-0.006124030031583219,-0.0032972656039290207,0.0
-0.21999999999999986,-0.00011797319258928975,0.0001970387073586509,-0.006241330687963605,-0.003951437610997546,0.0
-0.21749999999999986,-0.00013237275489163557,0.00020312542950914477,-0.006290829667403871,-0.003211675925771708,0.0
-0.21499999999999986,-0.00011991684617513221,0.00020090321168832098,-0.006405879557420093,-0.003850449433689529,0.0
-0.21249999999999986,-0.00013425706637256157,0.0002067785091840233,-0.006453056240801952,-0.0031268273142404848,0.0
-0.20999999999999985,-0.00012174216561364568,0.00020451142469966798,-0.006565908854099342,-0.003750134733408704,0.0
-0.20749999999999985,-0.00013602501156106047,0.0002101774238819403,-0.006610817661097196,-0.0030426748727972737,0.0
