#Bump,Camber,Caster,Toe,SteerAngle,SteerRack 
-0.3475,4.822041530290394e-10,-4.0313032670813886e-12,-1.1468527268908684e-08,-0.0078977186475406,0.0
-0.345,-8.470052849594528e-10,5.846870253827227e-10,-8.297823748530026e-09,-0.006719782823275624,0.0
-0.34249999999999997,4.567921058858366e-10,-4.164049639597441e-11,-1.144220677010446e-08,-0.007685069970895001,0.0
-0.33999999999999997,-8.686886601004926e-10,5.437473084728711e-10,-8.261841149797653e-09,-0.006534727867808863,0.0
-0.33749999999999997,4.4461950403989666e-10,-6.595740605219149e-11,-1.1411955281155999e-08,-0.007509067988719828,0.0
-0.33499999999999996,-8.750418279132874e-10,5.241774231882218e-10,-8.225002629838936e-09,-0.006399527682651479,0.0
-0.33249999999999996,4.458603545656001e-10,-6.684425286497134e-11,-1.1384535676856206e-08,-0.0073849326793027975,0.0
-0.32999999999999996,-8.705878511258136e-10,5.244497603030185e-10,-8.191525669920501e-09,-0.006307114630910977,0.0
-0.32749999999999996,4.553501638450707e-10,-5.2232055631563035e-11,-1.1361129055468369e-08,-0.007293967456341829,0.0
-0.32499999999999996,-8.600007588502812e-10,5.34973509811154e-10,-8.161859544036936e-09,-0.006236771637395912,0.0
-0.32249999999999995,4.688009024721835e-10,-3.220940709702649e-11,-1.1340771289169104e-08,-0.007214647169799538,0.0
-0.31999999999999995,-8.471365594806038e-10,5.469862980155207e-10,-8.134706277355286e-09,-0.0061700869372611124,0.0
-0.31749999999999995,4.828325225831291e-10,-1.393910662266418e-11,-1.132171061991165e-08,-0.007131833597472748,0.0
-0.31499999999999995,-8.348904129535724e-10,5.552881559523917e-10,-8.10828577946687e-09,-0.006095997082252726,0.0
-0.31249999999999994,4.951638851223129e-10,-7.914649295128029e-13,-1.1302248774862045e-08,-0.007038213000238833,0.0
-0.30999999999999994,-8.249637697644097e-10,5.580624133477241e-10,-8.081051811471579e-09,-0.006010359437173061,0.0
-0.30749999999999994,5.047209570336917e-10,6.727874206805428e-12,-1.12811440043176e-08,-0.006932390001143827,0.0
-0.30499999999999994,-8.178970643314853e-10,5.556804636347333e-10,-8.051978834157545e-09,-0.005913589638321068,0.0
-0.30249999999999994,5.109972459439409e-10,9.646749938019833e-12,-1.1257736734314328e-08,-0.006816253084724131,0.0
-0.29999999999999993,-8.141035728692268e-10,5.494632068977209e-10,-8.020654980923786e-09,-0.0058082530989273075,0.0
