#Bump,Camber,Caster,Toe,SteerAngle,SteerRack 
-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-0.002099987400022561,7.350833223600611e-05,2.1280890528497938e-05,3.1577761904433835e-06,-2.551882352823728e-05,0.0
-0.003149957475172147,0.0001631502529272689,4.423631273114179e-05,2.7550314157792847e-05,-5.0564191180081246e-05,0.0
-0.004199899200725718,0.0002660921361706018,6.13816699870391e-05,-4.000917201362759e-05,-6.860593205534592e-05,0.0
-0.005249803127214832,0.00012176450898938177,7.975410865984026e-05,0.0005611427040078827,-8.333435185994107e-05,0.0
-0.006299659805511082,0.001418450109448645,3.5167418580821247e-05,-0.0033694917155201757,-6.40076376533649e-05,0.0
-0.007349459786911761,-0.0019034874588662706,0.00017522073608357047,0.005942738505609092,-0.00013203404923017555,0.0
-0.008399193623223965,0.00027437267176372575,5.0891459080401804e-05,0.0014179595968721904,-4.580115972716439e-05,0.0
-0.009448851866850256,-0.002489533044776115,0.00017226994455846938,0.010452101321514024,-7.617987355962593e-05,0.0
-0.01049842507087337,6.548799123841228e-05,7.877787956098084e-06,0.005751832557041824,4.2252509667993994e-05,0.0
-0.011547903789141865,-0.002440220538207321,0.00014060193297510022,0.014595346318898106,2.143336782561215e-05,0.0
-0.012597278576354204,0.00029617319025401344,-4.581793838177792e-05,0.009685639206842688,0.00015340181066520576,0.0
-0.013646539988144392,-0.0020969471425339526,0.00010615962111227561,0.01826933864175206,0.00013248998370703105,0.0
-0.014695678581166643,0.0007076040214019379,-9.436806949483274e-05,0.013078680025553433,0.000267877712303158,0.0
-0.015744684913181012,-0.0016626285121646336,7.828309878709829e-05,0.02134484504213242,0.00024312076319147233,0.0
-0.016793549543137443,0.001139833440620264,-0.00013205469356348845,0.015830731926627147,0.0003752762584591748,0.0
-0.01784226303126134,-0.00126054300874997,6.0260740745933954e-05,0.023756114700757457,0.0003454795327698942,0.0
-0.018890815939138238,0.0015010324639193292,-0.00015763692670217277,0.017909654115161815,0.0004700478896933854,0.0
-0.019939198829799352,-0.0009550876463815738,5.191925079517114e-05,0.025501906440775764,0.00043581520148382126,0.0
-0.020987402267805585,0.0017500082442535318,-0.0001727511184073373,0.019341218502043258,0.0005503384908745172,0.0
-0.022035416819333076,-0.0007683166729127941,5.1771536897154674e-05,0.026630843055532774,0.0005125986955988586,0.0
-0.02308323305225777,0.0018802493954267825,-0.00017908592247713827,0.020192901705311652,0.0006153464292985384,0.0
-0.02413084153624097,-0.0006945343987198006,5.817348369607128e-05,0.027225128325292922,0.0005755414287324544,0.0
-0.02517823284281322,0.0019065924897187136,-0.00017868574309735322,0.020558166239631106,0.0006657381277288532,0.0
-0.026225397545459838,-0.000712618846342477,6.930433776289583e-05,0.02738576498419666,0.0006256164520324394,0.0
-0.027272326219705413,0.0018541833171938492,-0.00017356036541293918,0.020542747536724443,0.0007031897133099918,0.0
-0.028319009443199258,-0.0007954553344735237,8.35062433276819e-05,0.027220090509363856,0.0006646093846471592,0.0
-0.029365437795799264,0.0017506405342298378,-0.00016545053604039112,0.0202534791752157,0.0007299978921871829,0.0
-0.030411601859657328,-0.0009162283388919201,9.942306704447146e-05,0.026831983114311383,0.0006947885100222091,0.0
-0.03145749221930377,0.0016211768324557998,-0.00015575957509397653,0.019789862405573688,0.000748791225636351,0.0
-0.03250309946173274,-0.001052026232512734,0.00011601290091927953,0.02631481427526366,0.0007186538668457767,0.0
-0.03354841417648594,0.0014860970801857233,-0.00014557079595375178,0.01923833883233132,0.0007622986405925335,0.0
-0.03459342695573802,-0.0011854083885312536,0.0001325051004535869,0.02574700502257686,0.0007387307911239048,0.0
-0.03563812839438084,0.001359996129318989,-0.00013569523368979987,0.018669038119866442,0.0007731535574427682,0.0
-0.036682509090108825,-0.00130459965349576,0.0001483456105950427,0.025189884355110055,0.0007573944124172515,0.0
-0.0377265596435026,0.0012520300873450074,-0.00012671976227169695,0.018134635404070107,0.000783729585435339,0.0
-0.03877027065811424,-0.0014028797452834076,0.00016315123014359073,0.024687436866550536,0.0007767255216062182,0.0
-0.039813632740551504,0.001166761343163414,-0.00011904439091419104,0.017670871609258017,0.000796012763087624,0.0
-0.040856636500562996,-0.0014775948444669628,0.00017667815465686052,0.024267477242989288,0.0007984039805735639,0.0
-0.04189927255112177,0.0011052219278483938,-0.0001129084048805453,0.017298269397613263,0.0008115170812575438,0.0
-0.0429415315085104,-0.0015290768742537556,0.00018880192306140183,0.023943788836592088,0.0008236454783558992,0.0
-0.043983403992405155,0.0010659724970832393,-0.00010840999044839955,0.017024595268186036,0.0008312471697405602,0.0
-0.045024880625961015,-0.0015596387531851728,0.00019950311635042963,0.023718802884066383,0.0008531835274520124,0.0
-0.04606595203589517,0.0010460349618084288,-0.00010552442848002383,0.01684767568536497,0.0008557069733642802,0.0
-0.047106608852571945,-0.0015727284200134012,0.00020885371728156265,0.02358646214736073,0.0008872935863554133,0.0
-0.04814684171008686,0.0010416479938357313,-0.00010412445404021032,0.016758247298051334,0.0008849482405380174,0.0
-0.049186641246351526,-0.0015722679098383004,0.00021700096532381927,0.02353499000618418,0.0009258517639448011,0.0
-0.05022599810317699,0.0010488370384489068,-0.0001040040052726398,0.016742605022488706,0.000918648864751545,0.0
-0.051264902926358547,-0.0015621716945196102,0.00022414784020571472,0.023549368926768434,0.0009684176391746477,0.0
-0.05230334636575965,0.0010638148855892826,-0.00010490474955585994,0.016784888910939808,0.0009562092154605626,0.0
-0.05334131907539667,-0.0015460224315083143,0.0002305310794502831,0.02361340766664915,0.001014329590188032,0.0
-0.05437881171352205,0.001083238128453885,-0.00010654337449934503,0.016868924554776996,0.0009968544740191435,0.0
-0.05541581494270908,-0.0015268764732035043,0.00023639869371519997,0.023711342733712584,0.0010628015593332199,0.0
-0.056452319429935525,0.0011043475099073523,-0.000108637185441989,0.016979591321859628,0.001039732444014646,0.0
-0.05748831584666831,-0.0015071715088359413,0.00024198928274057487,0.02382897334125377,0.0011130119929242139,0.0
-0.05852379486894651,0.001125019676698735,-0.00011092584123452091,0.017103736331743,0.001083998699369478,0.0
-0.05955874717746593,-0.001488710082411563,0.0002475149930939765,0.02395436419720131,0.0011641782241659264,0.0
-0.06059316345766263,0.0011437543778107233,-0.00011318766761123267,0.017230683793579078,0.001128883764896632,0.0
-0.06162703439979736,-0.001472697021300369,0.00025314943425640117,0.024078177455610555,0.0012156123324493927,0.0
-0.06266035069903847,0.0011596170167930242,-0.00011524971182744895,0.01735241035996758,0.0011737398993497546,0.0
-0.06369310305554625,-0.0014598123173706862,0.000259021094511635,0.024193709395367923,0.0012667572218392222,0.0
-0.06472528217455631,0.0011721545033022418,-0.00011699173649421286,0.017463461807461625,0.0012180675678205679,0.0
-0.06575687876646384,-0.001450303379439181,0.00026521188881337577,0.024296707402495236,0.0013172038418054165,0.0
-0.06678788354690633,0.0011812975688356474,-0.00011834483206535202,0.017560689064961447,0.001261523629675405,0.0
-0.06781828723684773,-0.0014440848020244245,0.00027176008571944225,0.024385042487510927,0.001366692109313253,0.0
-0.0688480805626616,0.0011872608781075904,-0.00011928591106060087,0.017642872697427106,0.0013039145443530665,0.0
-0.0698772542562153,-0.0014408362592747935,0.0002786664639172661,0.02445830253448923,0.0014150990544033236,0.0
-0.07090579905495235,0.0011904486255110839,-0.00011982942266135692,0.017710296748345785,0.0013451785615921138,0.0
-0.07193370570197653,-0.0014400916443032803,0.00028590240771279423,0.024517359907390825,0.0014624181199117117,0.0
-0.07296096494613478,0.0011913713459166732,-0.00012001770963602693,0.017764319020910822,0.0013853609641185619,0.0
-0.07398756754210117,-0.0014413151033488526,0.0002934187371232712,0.024563954389817993,0.0015087334324930374,0.0
-0.07501350425045909,0.001190577037715703,-0.00011991117033267178,0.017806973022833492,0.0014245860805677118,0.0
-0.0760387658377851,-0.0014439619739677512,0.0003011543382910469,0.02460032096459987,0.0015541924161142702,0.0
-0.07706334307673168,0.001188598155234108,-0.00011957919183031827,0.017840624157091825,0.0014630292124452411,0.0
-0.07808722674611089,-0.0014475238367870533,0.00030904381130086964,0.024628879116604923,0.0015989794676813265,0.0
-0.07911040763097647,0.0011859140446811587,-0.00011909244028071575,0.017867693101053423,0.0015008908640742106,0.0
-0.08013287652270738,-0.0014515585771213062,0.00031702370201988736,0.024651991839924038,0.0016432926717457504,0.0
-0.08115462421909032,0.0011829276741721604,-0.0001185168742227879,0.01789044984190249,0.001538374896606785,0.0
-0.08217564152440325,-0.0014557071518081048,0.0003250371107127866,0.024671794504427445,0.001687324788366078,0.0
-0.08319591924949714,0.0011799547310446987,-0.00011790959646462193,0.017910875168844133,0.0015756714858423666,0.0
-0.08421544821187935,-0.0014596992536436483,0.00033303665872534677,0.024690087802649526,0.0017312490678776818,0.0
-0.08523421923579595,0.0011772224437406884,-0.00011731641117124221,0.017930582564882218,0.0016129451382282443,0.0
-0.08625222315231491,-0.001463350551048707,0.00034098598173049055,0.024708286235835847,0.0017752099290257565,0.0
-0.08726945079940772,0.0011748756043975992,-0.00011677088061915952,0.017950790423670895,0.0016503275673805443,0.0
-0.0882858930220324,-0.0014665540260238366,0.00034886000010321045,0.024727411415428835,0.0018193181199501463,0.0
-0.08930154067221564,0.001172987512408164,-0.00011629459907443528,0.017972332942084134,0.0016879148484310025,0.0
-0.09031638460913578,-0.0014692672843448775,0.0003566441599755181,0.024748117406010118,0.0018636496759058916,0.0
-0.09133041569920407,0.0011715735881463094,-0.00011589837092808596,0.017995698145295294,0.0017257680570797172,0.0
-0.09234362481614757,-0.0014714985122066565,0.0003643330753536157,0.02477073887522849,0.0019082478692721706,0.0
-0.09335600284109086,0.0011706058150588805,-0.00011558394009234721,0.018021083132990435,0.0017639165164541986,0.0
-0.09436754066263889,-0.001473292082376382,0.0003719287371982006,0.024795351023222653,0.001953127282704968,0.0
-0.09537822917695793,0.001170026787366353,-0.00011534604709538817,0.01804845698970019,0.0018023627754492173,0.0
-0.09638805928785822,-0.0014747151816176932,0.0003794385593647361,0.024821833507739186,0.0019982791652213543,0.0
-0.09739702190687535,0.001169762146320612,-0.00011517451440178677,0.01807762480888469,0.0018410884996320263,0.0
-0.0984051079533529,-0.001475846469927154,0.00038687351312318243,0.024849933045599012,0.0020436773612736107,0.0
-0.09941230835452311,0.0011697309630868118,-0.00011505620041232255,0.018108287555204817,0.0018800606105235259,0.0
-0.10041861404558917,-0.0014767667431074304,0.00039424640138897957,0.02487931927155787,0.0020892842004751376,0.0
-0.10142401596980649,0.0011698539350704332,-0.00011497674319913639,0.018140093670342146,0.0019192371232117482,0.0
-0.10242850507856485,-0.0014775520147237116,0.00040157040566964823,0.024909631686102388,0.0021350559012032013,0.0
-0.1034320723314689,0.00117005922827725,-0.0001149219781425568,0.018172680878988375,0.0019585722902820298,0.0
-0.1044347086964201,-0.0014782687093959394,0.00040885792765682445,0.024940515845801668,0.0021809471447038977,0.0
-0.10543640514969786,0.0011702860819124833,-0.00011487898060214346,0.01820570757081006,0.0019980207985020454,0.0
-0.10643715267604109,-0.001478971173888809,0.0004161198246014994,0.024971650001443312,0.002226914697784295,0.0
-0.1074369422687287,0.0011704866012988246,-0.00011483675999971447,0.01823887416678725,0.0020375409364897642,0.0
-0.10843576492966107,-0.0014797006533262339,0.0004233649202759944,0.025002761657476148,0.0022729200040907255,0.0
-0.10943361166944089,0.0011706260077715004,-0.00011478663146828487,0.01827193557379024,0.0020770967384218506,0.0
-0.11043047350745448,-0.0014804854355547393,0.00043059975549941784,0.025033635429432,0.002318930787454949,0.0
-0.11142634147195195,0.0011706819660591758,-0.00011472236207586383,0.018304705348139383,0.0021166591394680455,0.0
-0.11242120660012828,-0.0014813423228755367,0.0004378286503884077,0.025064115041022305,0.002364921792709674,0.0
-0.1134150599382039,0.0011706428361550477,-0.00011464001266445127,0.018337055045162785,0.0021562063399226585,0.0
-0.11440789254150578,-0.0014822782200190209,0.0004450538482132982,0.02509409934327437,0.002410874788154588,0.0
-0.11539969547454704,0.0011705058349739685,-0.00011453771699999608,0.01836890832412664,0.0021957234984276643,0.0
-0.11639045981110797,-0.0014832924289004512,0.00045227585842279647,0.02512353583590806,0.0024567780381843287,0.0
-0.11738017663431609,0.001170274826776955,-0.0001144153032037307,0.018400233119799516,0.0022352019727486113,0.0
-0.11836883703672696,-0.0014843785952749402,0.00045949378130356167,0.02515241136454251,0.002502625381040285,0.0
-0.11935643212040349,0.001169958175763707,-0.00011427388082529606,0.018431032384351266,0.002274638263493892,0.0
-0.1203429529969966,-0.001485526895138498,0.00046670573803597265,0.025180743133331483,0.0025484151300264823,0.0
-0.12132839078782491,0.001169566939873726,-0.00011411544803303264,0.01846133450403412,0.0023140328247802824,0.0
-0.12231273662395523,-0.0014867256383843189,0.0004739092083719205,0.025208569116188077,0.0025941488827177245,0.0
-0.12329598164628155,0.0011691133036083388,-0.00011394252396262833,0.018491184289827725,0.002353388855780491,0.0
-0.1242781170056053,-0.001487962629000996,0.00048110134397051803,0.025235939446414803,0.0026398303598577887,0.0
-0.12525913386271473,0.001168609364045265,-0.00011375784081095586,0.01852063497571855,0.002392711168153026,0.0
-0.12623902338846504,-0.0014892263481729362,0.0004882792686487537,0.02526290952649503,0.0026854643701358124,0.0
-0.12721777676385698,0.0011680661584627656,-0.00011356405242710522,0.01854974205106883,0.0024320052049634283,0.0
-0.1281953851801166,-0.0014905065387178565,0.0004954402576796366,0.02528953406683383,0.002731055928188501,0.0
-0.1291718398387751,0.0011674931519104073,-0.00011336357311333985,0.018578558170565307,0.0024712762532450505,0.0
-0.1301471319517469,-0.0014917948511900024,0.0005025819324782029,0.02531586355356588,0.0027766096022391316,0.0
-0.13112125274140968,0.001166897840682156,-0.0001131584177607117,0.018607130245357133,0.002510528880312813,0.0
-0.1320941934406828,-0.0014930847822010424,0.0005097022920620492,0.02534194116076191,0.0028221290356868203,0.0
-0.1330659452931065,0.001166285870080494,-0.00011295019332779395,0.018635496912143248,0.002549766534543796,0.0
-0.13403649955292088,-0.0014943718299407379,0.0005167997829888812,0.025367801724946223,0.002867616671942044,0.0
-0.13500584748514402,0.001165660898765766,-0.00011274001571544485,0.01866368841668134,0.0025889913673980696,0.0
-0.13597398036565095,-0.0014956531874838277,0.0005238732695480038,0.025393471241624322,0.0029130736322067513,0.0
-0.13694088948125255,0.0011650250808393856,-0.00011252860925914122,0.01869172602514234,0.002628204168130665,0.0
-0.13790656612977317,-0.0014969274912050795,0.0005309219816403872,0.025418967151617365,0.00295849972026779,0.0
-0.1388710016201295,0.0011643792356307706,-0.00011231632848932782,0.018719622918455095,0.0026674044211061547,0.0
-0.13983418727240862,-0.0014981946114081572,0.0005379454875730463,0.025444299521090168,0.0030038935294665558,0.0
-0.14079611441794604,0.0011637230601932703,-0.00011210319108016076,0.01874738568954806,0.0027065904686511487,0.0
-0.1417567743994042,-0.0014994552950887536,0.0005449436224483952,0.025469472358618052,0.003049252625537121,0.0
-0.14271615857084963,0.0011630556071116852,-0.00011188899895988963,0.01877501533918053,0.0027457597061511167,0.0
-0.14367425829783112,-0.0015007108780263653,0.0005519164118122277,0.02549448500943268,0.0030945737620792567,0.0
-0.14463106495745787,0.0011623754029309696,-0.000111673367309474,0.01880250915528554,0.0027849088268571956,0.0
-0.14558656993847624,-0.0015019630375500007,0.0005588640106179157,0.02551933375001839,0.003139853125236734,0.0
-0.1465407646413479,0.0011616808184620776,-0.00011145583039741698,0.018829861856412847,0.002824034055377338,0.0
-0.14749364047832692,-0.001503213462934769,0.0005657866086792205,0.02554401276116095,0.003185086538752596,0.0
-0.1484451888735371,0.001160970304601763,-0.00011123591560762942,0.018857066548043158,0.0028631313366201967,0.0
-0.14939540126304954,-0.001504463749976342,0.0005726843976731734,0.025568515223004892,0.0032302696389936505,0.0
-0.15034426909495904,0.0011602423496643243,-0.00011101313357536819,0.01888411613372544,0.00290219652207009,0.0
-0.15129178382946137,-0.0015057154243726355,0.0005795575769435929,0.025592834693313582,0.0032753980670534436,0.0
