#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
1,1.0,12.5664,0.0,0.0,0.0
2,1.0,12.5664,0.0009999996666668668,0.07960918513898017,0.001
3,1.0,12.5664,0.0019999973333397333,0.07960935322181878,0.002
4,1.0,12.5664,0.0029999910000485996,0.07960963335903916,0.003
5,1.0,12.5664,0.003999978666871465,0.07961002554937534,0.004
6,1.0,12.5664,0.0049999583339583225,0.07961052979105515,0.005
7,1.0,12.5664,0.00599992800155516,0.07961114608179996,0.006
8,1.0,12.5664,0.006999885670027949,0.07961187441882502,0.007
9,1.0,12.5664,0.007999829339886634,0.0796127147988393,0.008
10,1.0,12.5664,0.008999757011809117,0.07961366721804576,0.009
11,1.0,12.5664,0.009999666686665238,0.07961473167214127,0.01
12,1.0,12.5664,0.01099955636554075,0.0796159081563167,0.011
13,1.0,12.5664,0.011999424049761282,0.07961719666525716,0.012
14,1.0,12.5664,0.012999267740916302,0.07961859719314208,0.013
15,1.0,12.5664,0.013999085440883076,0.07962010973364518,0.014
16,1.0,12.5664,0.014998875151850595,0.07962173427993478,0.015
17,1.0,12.5664,0.015998634876343527,0.07962347082467389,0.016
18,1.0,12.5664,0.01699836261724613,0.07962531936002033,0.017
19,1.0,12.5664,0.01799805637782616,0.07962727987762698,0.018
20,1.0,12.5664,0.018997714161758807,0.07962935236864191,0.019
21,1.0,12.5664,0.019997333973150535,0.07963153682370851,0.02
22,1.0,12.5664,0.02099691381656299,0.07963383323296579,0.021
23,1.0,12.5664,0.021996451697036862,0.07963624158604861,0.022
24,1.0,12.5664,0.02299594562011573,0.07963876187208771,0.023
25,1.0,12.5664,0.023995393591869883,0.07964139407971027,0.024
26,1.0,12.5664,0.02499479361892016,0.07964413819703976,0.025
27,1.0,12.5664,0.025994143708461735,0.07964699421169655,0.026
28,1.0,12.5664,0.02699344186828791,0.07964996211079801,0.027
29,1.0,12.5664,0.02799268610681388,0.07965304188095876,0.028
30,1.0,12.5664,0.028991874433100476,0.07965623350829093,0.029
31,1.0,12.5664,0.0299910048568779,0.0796595369784047,0.03
32,1.0,12.5664,0.03099007538856943,0.07966295227640835,0.031
33,1.0,12.5664,0.03198908403931511,0.0796664793869086,0.032
34,1.0,12.5664,0.032988028820995406,0.07967011829401106,0.033
35,1.0,12.5664,0.033986907746254874,0.07967386898132062,0.034
36,1.0,12.5664,0.034985718828525754,0.07967773143194151,0.035
37,1.0,12.5664,0.03598446008205159,0.07968170562847796,0.036
38,1.0,12.5664,0.03698312952191079,0.07968579155303447,0.037
39,1.0,12.5664,0.037981725164040185,0.07968998918721609,0.038
40,1.0,12.5664,0.038980245025258535,0.07969429851212906,0.039
41,1.0,12.5664,0.039978687123290044,0.07969871950838091,0.04
42,1.0,12.5664,0.04097704947678782,0.07970325215608111,0.041
43,1.0,12.5664,0.04197533010535733,0.07970789643484139,0.042
44,1.0,12.5664,0.042973527029579794,0.07971265232377621,0.043
45,1.0,12.5664,0.04397163827103558,0.07971751980150317,0.044
46,1.0,12.5664,0.044969661852327585,0.0797224988461435,0.045
47,1.0,12.5664,0.04596759579710449,0.07972758943532257,0.046
48,1.0,12.5664,0.04696543813008412,0.07973279154617018,0.047
49,1.0,12.5664,0.0479631868770767,0.07973810515532133,0.048
50,1.0,12.5664,0.04896084006500804,0.07974353023891649,0.049
51,1.0,12.5664,0.049958395721942765,0.07974906677260214,0.05
52,1.0,12.5664,0.05095585187710747,0.07975471473153149,0.051
53,1.0,12.5664,0.05195320656091387,0.07976047409036473,0.052
54,1.0,12.5664,0.05295045780498185,0.0797663448232697,0.053
55,1.0,12.5664,0.05394760364216255,0.0797723269039225,0.054
56,1.0,12.5664,0.054944642106561366,0.07977842030550791,0.055
57,1.0,12.5664,0.05594157123356096,0.07978462500072007,0.056
58,1.0,12.5664,0.05693838905984418,0.07979094096176303,0.057
59,1.0,12.5664,0.05793509362341699,0.07979736816035134,0.058
60,1.0,12.5664,0.05893168296363131,0.07980390656771055,0.059
61,1.0,12.5664,0.05992815512120788,0.07981055615457804,0.06
62,1.0,12.5664,0.06092450813825901,0.07981731689120342,0.061
63,1.0,12.5664,0.06192074005831134,0.07982418874734933,0.062
64,1.0,12.5664,0.06291684892632855,0.07983117169229192,0.063
65,1.0,12.5664,0.06391283278873403,0.07983826569482165,0.064
66,1.0,12.5664,0.06490868969343347,0.07984547072324381,0.065
67,1.0,12.5664,0.06590441768983746,0.07985278674537935,0.066
68,1.0,12.5664,0.06690001482888401,0.07986021372856542,0.067
69,1.0,12.5664,0.06789547916306107,0.07986775163965606,0.068
70,1.0,12.5664,0.06889080874642889,0.07987540044502303,0.069
71,1.0,12.5664,0.06988600163464251,0.07988316011055643,0.07
72,1.0,12.5664,0.07088105588497401,0.07989103060166539,0.071
73,1.0,12.5664,0.07187596955633492,0.07989901188327887,0.072
74,1.0,12.5664,0.07287074070929837,0.07990710391984632,0.073
75,1.0,12.5664,0.07386536740612136,0.07991530667533853,0.074
76,1.0,12.5664,0.07485984771076686,0.07992362011324822,0.075
77,1.0,12.5664,0.07585417968892597,0.07993204419659103,0.076
78,1.0,12.5664,0.07684836140803993,0.07994057888790618,0.077
79,1.0,12.5664,0.07784239093732213,0.07994922414925709,0.078
80,1.0,12.5664,0.0788362663477801,0.07995797994223253,0.079
81,1.0,12.5664,0.07982998571223732,0.07996684622794717,0.08
82,1.0,12.5664,0.08082354710535515,0.07997582296704239,0.081
83,1.0,12.5664,0.08181694860365457,0.0799849101196873,0.082
84,1.0,12.5664,0.08281018828553796,0.07999410764557931,0.083
85,1.0,12.5664,0.08380326423131074,0.08000341550394517,0.084
86,1.0,12.5664,0.084796174523203,0.08001283365354177,0.085
87,1.0,12.5664,0.08578891724539106,0.08002236205265692,0.086
88,1.0,12.5664,0.08678149048401908,0.08003200065911036,0.087
89,1.0,12.5664,0.08777389232722037,0.0800417494302545,0.088
90,1.0,12.5664,0.08876612086513888,0.0800516083229754,0.089
91,1.0,12.5664,0.08975817418995052,0.08006157729369359,0.09
