#Bump,Camber,Caster,Toe,SteerAngle,SteerRack-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-----------------------------------------0.056452319429935525,-0.019240083606262545,-0.0003237323939929824,-0.02006338300206258,-0.0007906195486444809,0.0
-----------------------------------------0.05748831584666831,-0.02153970521107738,-3.268054256738286e-05,-0.013263291887646566,-0.0007139956854069043,0.0
-----------------------------------------0.05852379486894651,-0.020078084130330593,-0.0003298886248545276,-0.019798949566146827,-0.0008108896965025347,0.0
-----------------------------------------0.05955874717746593,-0.02237591592822692,-2.9972695515220677e-05,-0.01298801616942937,-0.0007278979460363897,0.0
-----------------------------------------0.06059316345766263,-0.020913574940922885,-0.00033588116782562764,-0.019506745549130854,-0.0008285522839793743,0.0
-----------------------------------------0.06162703439979736,-0.02320965330418617,-2.694072580456565e-05,-0.012681943326933657,-0.0007391088908630506,0.0
-----------------------------------------0.06266035069903847,-0.021746762978708152,-0.00034146056858553567,-0.019181609917600848,-0.0008433654202776819,0.0
-----------------------------------------0.06369310305554625,-0.024041329745558827,-2.3342438889601143e-05,-0.01234195237475947,-0.0007474831768766166,0.0
-----------------------------------------0.06472528217455631,-0.022578224109792728,-0.0003464065857881609,-0.018822224055079235,-0.0008552594643923054,0.0
-----------------------------------------0.06575687876646384,-0.024871640157860118,-1.8975678974993854e-05,-0.011968300090564862,-0.0007530278400674796,0.0
-----------------------------------------0.06678788354690633,-0.023408743182310055,-0.00035053753088634275,-0.018430186691057743,-0.0008643071046921112,0.0
-----------------------------------------0.06781828723684773,-0.025701423166689358,-1.3684361999331632e-05,-0.011563695511610846,-0.0007558698286613417,0.0
-----------------------------------------0.0688480805626616,-0.024239193371664858,-0.00035371571914705603,-0.01800910651080557,-0.0008706868585913474,0.0
-----------------------------------------0.0698772542562153,-0.026531557972252696,-7.360376929000254e-06,-0.011132429690826074,-0.0007562198170197755,0.0
-----------------------------------------0.07090579905495235,-0.02507044808564974,-0.0003558486511847642,-0.01756377960995526,-0.0008746453673777532,0.0
-----------------------------------------0.07193370570197653,-0.027362890345750214,5.858013225564822e-08,-0.010679614119532554,-0.0007543368663861914,0.0
-----------------------------------------0.07296096494613478,-0.02590331910924003,-0.00035688622899810254,-0.01709949364082774,-0.0008764624646811151,0.0
-----------------------------------------0.07398756754210117,-0.028196181979179558,8.594539037277483e-06,-0.010210558399147276,-0.0007504970779539169,0.0
-----------------------------------------0.07501350425045909,-0.02673851551894598,-0.00035681494201984473,-0.016621480303632637,-0.0008764215577263856,0.0
-----------------------------------------0.0760387658377851,-0.02903207843797079,1.823699716708688e-05,-0.009730299724718264,-0.0007449680720442847,0.0
-----------------------------------------0.07706334307673168,-0.02757661963277625,-0.0003556501198243861,-0.016134518976173882,-0.000874786613207856,0.0
-----------------------------------------0.07808722674611089,-0.029871092312441682,2.8951748343410763e-05,-0.009243280186950672,-0.0007379900872020985,0.0
-----------------------------------------0.07911040763097647,-0.028418076586837482,-0.00035342744399229076,-0.01564268297974555,-0.0008717860989073648,0.0
-----------------------------------------0.08013287652270738,-0.030713598695098022,4.068971904307483e-05,-0.008753157986792931,-0.0007297636745622604,0.0
-----------------------------------------0.08115462421909032,-0.02926319505456496,-0.00035019464817813634,-0.015149209871992562,-0.0008676035362405009,0.0
-----------------------------------------0.08217564152440325,-0.03155984049079262,5.339502371094024e-05,-0.008262731410467723,-0.0007204434289033667,0.0
-----------------------------------------0.08319591924949714,-0.030112156732313447,-0.00034600409902701566,-0.014656472226837268,-0.0008623738343029757,0.0
-----------------------------------------0.08421544821187935,-0.03240994125138063,6.701174159351302e-05,-0.007773950602912674,-0.0007101368155037606,0.0
-----------------------------------------0.08523421923579595,-0.03096503200325915,-0.00034090673561394533,-0.014166024477746432,-0.0008561843247046566,0.0
-----------------------------------------0.08625222315231491,-0.03326392302085427,8.148908397850566e-05,-0.007287993040151675,-0.0006989069763806012,0.0
-----------------------------------------0.08726945079940772,-0.031821799510773296,-0.0003349475844396553,-0.013678701654074166,-0.0008490792914525567,0.0
-----------------------------------------0.0882858930220324,-0.034121726815204236,9.678483960929747e-05,-0.006805380341799383,-0.0006867783702811616,0.0
-----------------------------------------0.08930154067221564,-0.032682367409702213,-0.0003281629110213876,-0.013194748989361436,-0.0008410668239699511,0.0
-----------------------------------------0.09031638460913578,-0.034983234140451694,0.00011286730577533125,-0.006326114994013872,-0.0006737441313185218,0.0
-----------------------------------------0.09133041569920407,-0.033546594756686234,-0.00032057871759040953,-0.012713962335850194,-0.0008321269112368556,0.0
-----------------------------------------0.09234362481614757,-0.03584828762659803,0.00012971594247465596,-0.005849820676002188,-0.0006597741776503982,0.0
-----------------------------------------0.09335600284109086,-0.03441431111164304,-0.00031221045536412097,-0.012235826268924352,-0.0008222198494817223,0.0
-----------------------------------------0.09436754066263889,-0.03671670914686195,0.00014732087422572132,-0.005375875542133768,-0.00064482324950889,0.0
-----------------------------------------0.09537822917695793,-0.035285333278782596,-0.00030306376718870553,-0.01175964037743856,-0.0008112942130515343,0.0
-----------------------------------------0.09638805928785822,-0.03758831503607966,0.00016568163765327373,-0.004903528915479741,-0.000628838258343335,0.0
-----------------------------------------0.09739702190687535,-0.03615947887669357,-0.000293135811004469,-0.011284625780913583,-0.0007992938974772479,0.0
-----------------------------------------0.0984051079533529,-0.038462927764887654,0.00018480547371420105,-0.004431996869565719,-0.0006117645642663973,0.0
-----------------------------------------0.09941230835452311,-0.03703657626407222,-0.00028241696982917407,-0.010810009369977686,-0.0007861638954853831,0.0
-----------------------------------------0.10041861404558917,-0.039340384159836414,0.00020470542995827508,-0.003960534371364143,-0.0005935509094334752,0.0
-----------------------------------------0.10142401596980649,-0.03791647090401704,-0.0002708927236570513,-0.010335085206536344,-0.0007718546531955867,0.0
-----------------------------------------0.10242850507856485,-0.04022054002361248,0.00022539835290059956,-0.003488486206034064,-0.0005741529770372151,0.0
-----------------------------------------0.1034320723314689,-0.0387990287606954,-0.000258545479543773,-0.00985925421165243,-0.0007563249957449099,0.0
-----------------------------------------0.1044347086964201,-0.04110327231712935,0.0002469031529785064,-0.0030153160164143426,-0.0005535355811209223,0.0
-----------------------------------------0.10543640514969786,-0.039684137106010826,-0.00024535617609953476,-0.009382044534867073,-0.0007395437459515116,0.0
-----------------------------------------0.10643715267604109,-0.041988478838264336,0.0002692392787467988,-0.00254061870870533,-0.0005316736666489164,0.0
-----------------------------------------0.1074369422687287,-0.0405717032897954,-0.00023130566365915092,-0.00890311677708705,-0.0007214902020194395,0.0
-----------------------------------------0.10843576492966107,-0.04287607624766014,0.00029242547454095527,-0.0020641194777083665,-0.0005085523049811596,0.0
-----------------------------------------0.10943361166944089,-0.04146165219890332,-0.00021637578852801552,-0.008422257563606456,-0.0007021537091756071,0.0
-----------------------------------------0.11043047350745448,-0.04376599716809331,0.000316478910004867,-0.001585662622916621,-0.0004841659295992439,0.0
-----------------------------------------0.11142634147195195,-0.04235392300909584,-0.00020055010887201012,-0.007939364701076366,-0.0006815325893405896,0.0
-----------------------------------------0.11242120660012828,-0.044658186607274886,0.00034141459625897325,-0.0011051945141539897,-0.00045851706819114585,0.0
-----------------------------------------0.1134150599382039,-0.043248465568647525,-0.000183814354575139,-0.007454428000059034,-0.0006596326562446538,0.0
-----------------------------------------0.11440789254150578,-0.0455525985990046,0.000367245194832145,-0.0006227421261245592,-0.00043161475393127546,0.0
-----------------------------------------0.11539969547454704,-0.0441452369727545,-0.0001661565359204032,-0.006967507276614584,-0.0006364655235431713,0.0
